t(s),Total retention volume 8,Total retention volume 7,Total retention volume 6,Total solute volume 8,Total solute volume 7,Total solute volume 6,Total 1 volume 8,Total 2 volume 8,Total 3 volume 7,Total 4 volume 6,Flux surface 10: solute
6848942.323803368,2.8796423206472335e+18,7.897462679293427e+17,8.924849427732659e+18,2.9858459143213276e+16,7.897185989859282e+17,7.600187797421877e+18,4.973933826704778e+17,2.3523904788335483e+18,27668943415622.074,1.3246616303107965e+18,-6784551632359.952
6915206.399880734,2.8895504465303004e+18,7.905676945148298e+17,8.952384199233862e+18,2.9859506184684744e+16,7.905399792182085e+17,7.617855070189944e+18,4.9865257887844986e+17,2.3610383614671744e+18,27715296620352.625,1.3345291290439014e+18,-6787183706005.38
6975446.469041977,2.898507024571096e+18,7.912994834407785e+17,8.977190687574585e+18,2.9860444729459256e+16,7.912717265924968e+17,7.633727255749594e+18,4.997897380739089e+17,2.368856841767746e+18,27756848281727.875,1.343463431824969e+18,-6790778928328.284
7041710.545119343,2.908298842114708e+18,7.920923030307e+17,9.004258428230018e+18,2.986146206829798e+16,7.920645010314904e+17,7.651009010058917e+18,5.010316307013411e+17,2.3774057493450373e+18,27801999209562.69,1.3532494181710968e+18,-6794004039160.821
7114601.028804447,2.918998324090492e+18,7.929609541132703e+17,9.033842523343775e+18,2.9862565701402256e+16,7.929331028146858e+17,7.669877155604619e+18,5.023871166450446e+17,2.386748641744011e+18,27851298583548.152,1.3639653677391616e+18,-6796566818418.606
7180865.104881813,2.9286664832828334e+18,7.937319367473226e+17,9.060467573977446e+18,2.9863553739340936e+16,7.937040413430723e+17,7.686802836450791e+18,5.0361067172658675e+17,2.395192257816913e+18,27895404251357.883,1.3736647375266767e+18,-6800474899226.438
7253755.588566916,2.939232142897957e+18,7.945758545406012e+17,9.089571716055363e+18,2.9864625489556868e+16,7.945479109956497e+17,7.705285186149792e+18,5.049463317206929e+17,2.404421185687727e+18,27943544950178.84,1.3842865299055596e+18,-6802960410715.092
7320019.664644282,2.9487804729875794e+18,7.95325311748824e+17,9.115771741452033e+18,2.9865585226172824e+16,7.952973251186163e+17,7.721870433197806e+18,5.0615215290766355e+17,2.4127627348537405e+18,27986630208426.008,1.3939013082542205e+18,-6806703530233.196
7392910.148329386,2.9592164615370266e+18,7.961459397159444e+17,9.14441552071775e+18,2.9866626587526144e+16,7.961179060475145e+17,7.739984391740427e+18,5.074686440210194e+17,2.4218811909284797e+18,28033668428684.227,1.4044311289773143e+18,-6809089268496.635
7459174.224406752,2.968648651129306e+18,7.968750422329686e+17,9.170206794575093e+18,2.986755938143811e+16,7.96846966452116e+17,7.756243537550355e+18,5.0865731478568096e+17,2.430123776962192e+18,28075780850651.586,1.413963257024756e+18,-6812688922984.085
7532064.708091855,2.9789589225409147e+18,7.976735893243156e+17,9.198407582244129e+18,2.9868571795688076e+16,7.976454675576672e+17,7.774004376119248e+18,5.0995526174529005e+17,2.439135088999935e+18,28121766647425.44,1.4244032061248773e+18,-6814982979750.849
7598328.784169221,2.988278481531226e+18,7.983833474407319e+17,9.223805178797752e+18,2.9869478904829956e+16,7.983551844916195e+17,7.789950620954722e+18,5.111273359962533e+17,2.447281666630118e+18,28162949111834.0,1.4338545578430464e+18,-6818450054420.84
7671219.267854325,2.998466799147028e+18,7.99160884568671e+17,9.251579139447747e+18,2.9870463705292304e+16,7.991326766405231e+17,7.807372477947576e+18,5.1240733202247264e+17,2.4561890034192507e+18,28207928149551.957,1.4442066615001452e+18,-6820658470453.079
7737483.343931691,3.007677069923176e+18,7.998522146558086e+17,9.276597200155994e+18,2.987134629861872e+16,7.998239664355164e+17,7.823018154378453e+18,5.1356333604264666e+17,2.4642423875819023e+18,28248220291812.906,1.4535790457775475e+18,-6824001242728.54
7810373.827616794,3.0177470192252913e+18,8.006097229769123e+17,9.30395952797883e+18,2.9872304728447628e+16,8.005814307419163e+17,7.840114268480433e+18,5.148259450763253e+17,2.473048769420481e+18,28292234997579.19,1.4638452594983734e+18,-6826129134181.68
7876637.90369416,3.0268511876661535e+18,8.012834717696108e+17,9.328611386513836e+18,2.987316389861889e+16,8.01255140095788e+17,7.855470963996431e+18,5.15966379427023e+17,2.481011644340529e+18,28331673824605.566,1.4731404225174083e+18,-6829354720266.697
7949528.3873792635,3.03680618781216e+18,8.020218616401672e+17,9.355576423268493e+18,2.9874097121760424e+16,8.019934868762633e+17,7.872253789210256e+18,5.172121381120986e+17,2.489719952578323e+18,28374763902932.56,1.4833226340582385e+18,-6831406648962.175
8015792.46345663,3.0458072932836234e+18,8.026788177450796e+17,9.379874685366073e+18,2.987493389316144e+16,8.0265040436095e+17,7.887332423533079e+18,5.1833747934045056e+17,2.4975948800500516e+18,28413384128300.48,1.492542261832991e+18,-6834521445670.648
8088682.947141733,3.0556506076095437e+18,8.033989387957504e+17,9.406455999629154e+18,2.9875843001926948e+16,8.033704832088783e+17,7.903813705551266e+18,5.195668988111902e+17,2.506207865796458e+18,28455586871061.52,1.5026422940779018e+18,-6836501568387.731
8154947.023219099,3.064551552113267e+18,8.040398397234031e+17,9.430412603833276e+18,2.9876658336727584e+16,8.0401134630226e+17,7.918624588829938e+18,5.2067760100197626e+17,2.51399729277456e+18,28493421144484.01,1.5117880150033303e+18,-6839511433201.3125
8227837.5069042025,3.074286053292422e+18,8.047347865362756e+17,9.456569510846464e+18,2.9877542842090624e+16,8.047062519700982e+17,7.934762867221068e+18,5.2189111614434746e+17,2.5225173943059773e+18,28534566177875.645,1.521806643625409e+18,-6842110836732.857
8308017.038957817,3.0849270829149164e+18,8.054993974086627e+17,9.4851875968282e+18,2.98785037887461e+16,8.054708178198179e+17,7.952408829833344e+18,5.2321624776228595e+17,2.531832331363881e+18,28579588844780.855,1.5327787669948475e+18,-6843996021874.22
8380907.52264292,3.0945457299949235e+18,8.061767834975708e+17,9.510950955140467e+18,2.987936444573232e+16,8.061481636382934e+17,7.968239960088371e+18,5.2441288620605965e+17,2.540253479343134e+18,28619859276462.5,1.5427109950520983e+18,-6847317923628.813
8461087.054696534,3.105061248623349e+18,8.069210500149284e+17,9.539140502902768e+18,2.9880299258006344e+16,8.068923861145047e+17,7.985551349221922e+18,5.25719749376966e+17,2.549461199988422e+18,28663900423540.625,1.553589153680854e+18,-6849165474966.18
8533977.538381638,3.1145674128776765e+18,8.075808682428824e+17,9.56452478507508e+18,2.988113670553943e+16,8.0755216493388e+17,8.001087834507835e+18,5.269000322921083e+17,2.557786243880031e+18,28703309001990.81,1.5634369505672435e+18,-6852348525405.217
8614157.070435252,3.1249610949475666e+18,8.08306054598522e+17,9.592302897982341e+18,2.988204655634115e+16,8.082773081820106e+17,8.018079611554165e+18,5.2818919850794496e+17,2.566889849883318e+18,28746416510084.047,1.57422328642817e+18,-6854125428698.278
8687047.554120356,3.134358045518127e+18,8.08949263082493e+17,9.61732184587725e+18,2.988286186280914e+16,8.089204780802707e+17,8.033333294589398e+18,5.293536340302038e+17,2.575121549625165e+18,28785002222844.582,1.5839885512878492e+18,-6857192754638.43
8767227.08617397,3.1446334004657736e+18,8.096563449728422e+17,9.644703220803709e+18,2.988374788263717e+16,8.096275177559327e+17,8.050018099873055e+18,5.306256481593396e+17,2.584124004423835e+18,28827216905982.285,1.5946851209306499e+18,-6858905183506.414
8840117.569859074,3.1539242563897344e+18,8.102837385709178e+17,9.669369501639836e+18,2.9884542030107036e+16,8.102548735566616e+17,8.064999812807246e+18,5.317747199542084e+17,2.592264994405412e+18,28865014257939.49,1.6043696888325844e+18,-6861866355595.685
8920297.101912688,3.16408463320798e+18,8.109735576722401e+17,9.696367753325382e+18,2.988540526001363e+16,8.10944651299349e+17,8.081389276137355e+18,5.330301007450301e+17,2.6011691272029865e+18,28906372891382.25,1.614978477188014e+18,-6863518602592.777
8993187.585597793,3.1732723724901576e+18,8.115858486580831e+17,9.72069325182294e+18,2.9886179160487936e+16,8.11556905244446e+17,8.096109131494631e+18,5.341642695965015e+17,2.609221923733188e+18,28943413637533.09,1.6245841203282732e+18,-6866380296485.812
9073367.117651407,3.183320970177584e+18,8.12259170063068e+17,9.747321182461366e+18,2.9887020571936664e+16,8.122301861127662e+17,8.112214138737011e+18,5.3540351151437357e+17,2.618030438091302e+18,28983950302240.39,1.6351070437243354e+18,-6867975875887.231
9146257.60133651,3.192408438688056e+18,8.128570145974409e+17,9.771317124722002e+18,2.9887775079556372e+16,8.128279943333481e+17,8.1266816512489e+18,5.365232168576622e+17,2.625997446750846e+18,29020264092897.883,1.644635473473099e+18,-6870743631851.456
9226437.133390125,3.2023483155772943e+18,8.135145471500055e+17,9.797586841302321e+18,2.9888595584285204e+16,8.134854871392993e+17,8.142512458893613e+18,5.377467916740365e+17,2.634712928318976e+18,29060010705250.285,1.6550743824087014e+18,-6872285632841.016
9299327.617075229,3.211338235102834e+18,8.140985566043574e+17,9.821263866518245e+18,2.9889331502027788e+16,8.140694609789549e+17,8.156736614829345e+18,5.388524529538116e+17,2.642596450647017e+18,29095625400771.902,1.6645272516889078e+18,-6874964363922.086
9379507.149128843,3.221172317329645e+18,8.147409625489556e+17,9.847186851552033e+18,2.9890131958126204e+16,8.147118279369573e+17,8.172302917942369e+18,5.400608111674522e+17,2.651221374204087e+18,29134611996456.363,1.6748839336096428e+18,-6876455586917.605
9452397.632813947,3.230067292948191e+18,8.153117097453065e+17,9.87055506293188e+18,2.989085004246697e+16,8.152825401914449e+17,8.18629222358118e+18,5.4115282906983814e+17,2.6590236138358543e+18,29169553863564.977,1.6842628393506916e+18,-6879049771472.155
9532577.164867561,3.2397983822298455e+18,8.159396105059478e+17,9.896142226329997e+18,2.9891631258946216e+16,8.159104026971617e+17,8.201603204951899e+18,5.423464012028077e+17,2.667560349768085e+18,29207808787113.61,1.694539021378072e+18,-6880492792178.748
9605467.648552665,3.248600909109786e+18,8.164976338781869e+17,9.919211231838796e+18,2.9892332223598628e+16,8.164683917755432e+17,8.215365724903686e+18,5.434251587853727e+17,2.675283418100818e+18,29242102643023.055,1.7038455069351293e+18,-6883006565084.365
9685647.18060628,3.2582314175080335e+18,8.171032128898356e+17,9.944414744042686e+18,2.9893093290653916e+16,8.170739334621472e+17,8.230372985241355e+18,5.446042984230461e+17,2.683734025794379e+18,29279427687064.125,1.714041758801352e+18,-6885083016749.188
9773844.665865254,3.2687631201853865e+18,8.177728368378188e+17,9.972019288228045e+18,2.9893921515702096e+16,8.177435164680846e+17,8.246808904498826e+18,5.4589252551029126e+17,2.6929766731593943e+18,29320369733245.266,1.7252103837292285e+18,-6886403959071.629
9854024.197918868,3.2782863882400445e+18,8.183645546041642e+17,9.996876819703951e+18,2.989466353661257e+16,8.183351976296247e+17,8.261554913635446e+18,5.4705633143712723e+17,2.701335393266309e+18,29356974538375.297,1.7353219060685046e+18,-6889228001152.999
9942221.683177842,3.2887017771660155e+18,8.190175664930205e+17,1.0024102226778247e+19,2.989547068533627e+16,8.1898816939929e+17,8.277703911140609e+18,5.483279385192476e+17,2.7104783679614e+18,29397093731971.016,1.7463983156376356e+18,-6890546870364.67
10022401.215231456,3.298120711970341e+18,8.195951261276413e+17,1.004862510035106e+19,2.9896193992352772e+16,8.195656931478528e+17,8.29219814402453e+18,5.4947685078991725e+17,2.7187476671880796e+18,29432979787465.234,1.7564269563265446e+18,-6893250968141.259
10110598.70049043,3.3084229788496983e+18,8.20232696346818e+17,1.0075486478873438e+19,2.989698098201345e+16,8.202032240287067e+17,8.308073291206015e+18,5.507323254250774e+17,2.7277936724426117e+18,29472318110851.086,1.7674131876674222e+18,-6894521797973.545
10190778.232544044,3.3177404233296046e+18,8.20796892457931e+17,1.009968616072194e+19,2.989768640461999e+16,8.207673849406409e+17,8.322325412839173e+18,5.5186677797587104e+17,2.7359759589491267e+18,29507517290045.832,1.7773607478827684e+18,-6897132544469.781
10278975.717803018,3.327932624753721e+18,8.214198142693778e+17,1.0126195811023133e+19,2.9898454107069936e+16,8.213902681615336e+17,8.33793705597719e+18,5.5310658617442554e+17,2.74492758447222e+18,29546107844766.727,1.7882587550459364e+18,-6898359988739.699
10359155.249856632,3.3371512987255337e+18,8.219712672732206e+17,1.0150082780727742e+19,2.989914239632074e+16,8.219416866256984e+17,8.351955802068382e+18,5.542269931328325e+17,2.7530251631963827e+18,29580647522072.39,1.7981269786593613e+18,-6900886208981.363
10447352.735115606,3.3472363594037345e+18,8.225801960313075e+17,1.0176251996577421e+19,2.98998916071162e+16,8.225505775118131e+17,8.36731334690645e+18,5.554515797428359e+17,2.761884888053785e+18,29618519493043.715,1.8089386496709796e+18,-6902073240139.685
10527532.26716922,3.3563588668873646e+18,8.231194507773745e+17,1.0199836074936347e+19,2.990056345848549e+16,8.230897983527205e+17,8.381106851983958e+18,5.565583367537595e+17,2.769899966675125e+18,29652424652960.34,1.8187292229524e+18,-6904520429416.838
10615729.752428195,3.366339588167211e+18,8.237149736941281e+17,1.0225675465042942e+19,2.9901294919581084e+16,8.236852840891981e+17,8.396219082639751e+18,5.5776812698629165e+17,2.7786701662613576e+18,29689604928977.71,1.829456382403186e+18,-6905669374109.881
10695909.284481809,3.375368424422899e+18,8.242425289271923e+17,1.024896594112802e+19,2.990195098527938e+16,8.24212806028328e+17,8.409795005714823e+18,5.5886161242696595e+17,2.7866048610106573e+18,29722898865447.055,1.8391709354132012e+18,-6908041857414.283
10784106.769740783,3.385247491659672e+18,8.248251877727511e+17,1.0274485552388524e+19,2.9902665394397292e+16,8.2479542836014e+17,8.424670205551302e+18,5.60057013106626e+17,2.795287813158672e+18,29759412612774.324,1.849815346837216e+18,-6909154717491.3
10864286.301794397,3.394185049492178e+18,8.25341507717672e+17,1.0297491250054701e+19,2.990330628917346e+16,8.253117156004357e+17,8.438035794639031e+18,5.6113758913962003e+17,2.8031441540633923e+18,29792117237645.03,1.8594554554156529e+18,-6911456244645.482
10952483.78705337,3.4039650386848666e+18,8.259118085708004e+17,1.0322700633381034e+19,2.9904004304832156e+16,8.258819805826243e+17,8.452681809631445e+18,5.6231898980480045e+17,2.81174204457525e+18,29827988174046.28,1.8700188237495862e+18,-6912534818449.258
11032663.319106985,3.412813614210196e+18,8.264173287203064e+17,1.0345429954700136e+19,2.9904630609600984e+16,8.263874685961166e+17,8.465843943016832e+18,5.6338700332760384e+17,2.8195219802730194e+18,29860124191100.75,1.8795860116833062e+18,-6914768777100.297
11120860.804365959,3.422496998094192e+18,8.269757472271405e+17,1.0370338209180316e+19,2.990531285457733e+16,8.2694585185239e+17,8.480268223452055e+18,5.6455477723008166e+17,2.828036908009526e+18,29895374750975.477,1.8900699857282819e+18,-6915814713654.128
11201040.336419573,3.4312587960665754e+18,8.27470877860337e+17,1.0392799167290345e+19,2.9905925119158696e+16,8.274409508985623e+17,8.493233440356652e+18,5.65610560746034e+17,2.8357423102013834e+18,29926961773870.234,1.899565726933697e+18,-6917984223025.874
11289237.821678547,3.440847949752431e+18,8.280178626306403e+17,1.041741497427546e+19,2.990659218324398e+16,8.279879010174129e+17,8.507443072517348e+18,5.6676506577106374e+17,2.8441762917981076e+18,29961613225559.863,1.909971901758073e+18,-6918999050533.951
11369417.353732161,3.4495250885084785e+18,8.285029912922764e+17,1.0439615220482316e+19,2.990719092864733e+16,8.284729986224074e+17,8.520217598072364e+18,5.678089381943451e+17,2.8518089593854935e+18,29992669868156.164,1.9193976224099226e+18,-6921107010759.117
11457614.838991135,3.4590219922533873e+18,8.290298321871072e+17,1.046388373239392e+19,2.9907841532061748e+16,8.289998056902847e+17,8.534157417290993e+18,5.689504533858073e+17,2.8601636973355295e+18,30026496823939.344,1.929726315102906e+18,-6922761730988.746
11554632.072776008,3.469411878230337e+18,8.296158865211722e+17,1.0490493320238916e+19,2.990855087926672e+16,8.295858228184348e+17,8.549450953314444e+18,5.7019818827203936e+17,2.8693051390790845e+18,30063702735335.344,1.9410423669244723e+18,-6923624856487.774
11642829.558034983,3.4788102997461233e+18,8.301319422507955e+17,1.051445956206538e+19,2.9909186471448516e+16,8.301018453077921e+17,8.56317050305203e+18,5.713258888914862e+17,2.8775752243832366e+18,30096943004192.42,1.9512890590133599e+18,-6926042120380.128
11739846.791819856,3.489093241508433e+18,8.307043653897115e+17,1.054073468640933e+19,2.990987897338682e+16,8.306742319295118e+17,8.57821891457736e+18,5.725586293268254e+17,2.8866247332082207e+18,30133460200545.297,1.9625157718319777e+18,-6926936870968.309
11828044.27707883,3.498395650210158e+18,8.312090601352965e+17,1.0564406890900087e+19,2.9910499631931292e+16,8.311788940307826e+17,8.591724748831021e+18,5.73672880788979e+17,2.894812269789252e+18,30166104513672.38,1.972682142069063e+18,-6929245190515.481
11925061.510863703,3.508574387232502e+18,8.31769036741776e+17,1.059036142051598e+19,2.991117602348881e+16,8.317388347695041e+17,8.606540009500751e+18,5.748910378148627e+17,2.903772173394174e+18,30201972272725.145,1.9838214110152282e+18,-6930108691788.268
12013258.996122677,3.5177832248074455e+18,8.322630537880333e+17,1.0613749149742332e+19,2.9911782394577384e+16,8.322328197409155e+17,8.619840023320023e+18,5.7599220600749203e+17,2.911879236405372e+18,30234047116859.297,1.9939091264223196e+18,-6932340740462.796
12110276.22990755,3.527860386255981e+18,8.328112483966254e+17,1.0639393394096116e+19,2.9912443345909296e+16,8.327809791040059e+17,8.634430628815175e+18,5.77196173114052e+17,2.92075176979604e+18,30269292618302.54,2.0049627652809382e+18,-6933176468560.813
12198473.715166524,3.5369779947071703e+18,8.332950758612737e+17,1.0662505262782773e+19,2.9913035998060028e+16,8.332647750416003e+17,8.6475318179729e+18,5.782846080360845e+17,2.9287803506730255e+18,30300819673513.848,2.0149734448098532e+18,-6935340902471.185
12295490.948951397,3.546956102802825e+18,8.338320022595901e+17,1.0687848537495083e+19,2.9913682110089896e+16,8.338016667935615e+17,8.661905328650259e+18,5.794747617606612e+17,2.9375676589320637e+18,30335466030677.117,2.0259432088448146e+18,-6936150857166.076
12383688.434210371,3.5559847305721226e+18,8.343060555188233e+17,1.071069259288758e+19,2.9914261566338624e+16,8.342756890540186e+17,8.674814171910724e+18,5.805507987090003e+17,2.9455196702968146e+18,30366464804921.996,2.0358784209768215e+18,-6938252394197.569
12480705.667995244,3.5658662077014533e+18,8.348321629839278e+17,1.073574361793853e+19,2.991489339779157e+16,8.348017624508517e+17,8.688977608970252e+18,5.817274999564991e+17,2.9542238143471944e+18,30400533074114.535,2.046766008968257e+18,-6939038060911.038
12568903.153254218,3.5748080152062746e+18,8.352968179416499e+17,1.0758327474920792e+19,2.991546014869448e+16,8.35266386919968e+17,8.701700202719849e+18,5.827914604949367e+17,2.9621010945626993e+18,30431021682611.92,2.0566272722009546e+18,-6941080151171.58
12665920.387039091,3.584595189707506e+18,8.358125174185157e+17,1.0783094511866798e+19,2.9916078225554744e+16,8.357820528870006e+17,8.715660183573272e+18,5.839550555242464e+17,2.970724055957705e+18,30464531514290.164,2.0674343282935168e+18,-6941842771033.868
12754117.872298066,3.5934522542029614e+18,8.362681227606011e+17,1.080542541753364e+19,2.991663273448811e+16,8.362376282336069e+17,8.728202304941328e+18,5.850072482912737e+17,2.9785283731772073e+18,30494526996004.14,2.077223112592303e+18,-6943828303585.809
12851135.106082939,3.6031473654860815e+18,8.367737972438463e+17,1.0829916334670748e+19,2.991723755439981e+16,8.367432697469315e+17,8.741965106350441e+18,5.861580695568609e+17,2.9870720583748204e+18,30527496916292.184,2.0879512283202967e+18,-6944568975836.9
12939332.591341913,3.6119216854904136e+18,8.372206800801965e+17,1.0852001206863055e+19,2.991778026048879e+16,8.371901230648017e+17,8.754332249973022e+18,5.87198790985205e+17,2.994805114244728e+18,30557015396453.43,2.097668956890041e+18,-6946500520606.574
13036349.825126786,3.621526888719745e+18,8.377166897144177e+17,1.0876223518665742e+19,2.991837229546921e+16,8.376861002514566e+17,8.76790384539733e+18,5.883371578947089e+17,3.0032713585295616e+18,30589462960078.04,2.108319673268423e+18,-6947220247098.048
13124547.31038576,3.6302206932118876e+18,8.381643704706533e+17,1.089813270483006e+19,2.9918905467545628e+16,8.381337517031501e+17,8.780163740283943e+18,5.893667577359191e+17,3.0109350300084296e+18,30618767505584.36,2.1179689645461176e+18,-6948424056693.621
13221564.544170633,3.639737752975573e+18,8.386398013305871e+17,1.0922014368696203e+19,2.991948309725078e+16,8.386091509151054e+17,8.793471799845664e+18,5.904929089784461e+17,3.019325360899877e+18,30650415480671.12,2.1285425688505393e+18,-6950568858915.666
13328283.501333993,3.650151904943007e+18,8.391595464126664e+17,1.0948142586183574e+19,2.99201110986136e+16,8.391288614399108e+17,8.808015882473805e+18,5.917241323623423e+17,3.0285076614820536e+18,30684972754936.305,2.1401267037097823e+18,-6951841871118.692
13425300.735118866,3.6595750337915484e+18,8.396374342130863e+17,1.097182992465393e+19,2.9920677941894828e+16,8.396067178105898e+17,8.821210212496177e+18,5.928373428973871e+17,3.0368170129522586e+18,30716402496998.844,2.1506197121577329e+18,-6952493745802.819
13513498.22037784,3.668105110973558e+18,8.400684819595464e+17,1.09932562783229e+19,2.992118854020544e+16,8.400377371738819e+17,8.83312934888883e+18,5.938443376543599e+17,3.0443395847789983e+18,30744785665122.04,2.1601269294340588e+18,-6953659998678.164
13610515.454162713,3.6774442188008474e+18,8.405262548371459e+17,1.1016616781903548e+19,2.9921741834328744e+16,8.40495479391408e+17,8.846070923231948e+18,5.949459408888607e+17,3.052576536077679e+18,30775445738220.734,2.1705458586716196e+18,-6955708029475.455
13717234.411326073,3.687665513428555e+18,8.410372427836978e+17,1.104225142555793e+19,2.9922345700410932e+16,8.410064335683319e+17,8.860288246959105e+18,5.961506100725368e+17,3.0615925576555796e+18,30809215370210.383,2.181963178598829e+18,-6956282179692.5625
13814251.645110946,3.696914718090271e+18,8.41486218621115e+17,1.106534963374168e+19,2.9922886883816044e+16,8.41455379240389e+17,8.873046127536222e+18,5.972398417829638e+17,3.069751989423501e+18,30839380726794.434,2.1923035062054692e+18,-6958293238084.937
13920970.602274306,3.7070383670078474e+18,8.419874023342478e+17,1.1090697879699601e+19,2.992347766465251e+16,8.419565297259798e+17,8.887062633384849e+18,5.984310854955539e+17,3.0786838038476436e+18,30872608267644.137,2.2036352463147822e+18,-6958848076965.422
14017987.83605918,3.7161998249267753e+18,8.424278221985998e+17,1.1113540765724205e+19,2.992400719571956e+16,8.42396919904342e+17,8.899642204049389e+18,5.995082627699283e+17,3.086767554961144e+18,30902294255323.82,2.2138985616748035e+18,-6960809931254.493
14124706.79322254,3.7262281458682455e+18,8.429194318161074e+17,1.1138609854563846e+19,2.9924585334947428e+16,8.428884968214047e+17,8.913463423441214e+18,6.00686421101289e+17,3.095617139432013e+18,30934994703917.566,2.225146431122649e+18,-6961348969940.896
14221724.027007412,3.7353039263215565e+18,8.433515652094572e+17,1.1161204226533499e+19,2.9925103617839228e+16,8.433206009933581e+17,8.925869960082228e+18,6.017518474293812e+17,3.1036269752743496e+18,30964216101784.4,2.235334266451249e+18,-6963259197835.714
14328442.984170772,3.745239150826476e+18,8.438339142442491e+17,1.1186001568169576e+19,2.9925669556338416e+16,8.43802917838396e+17,8.939501645985816e+18,6.029172474484479e+17,3.1123962338217155e+18,30996405851627.402,2.2464999221837573e+18,-6963782981106.87
14425460.217955645,3.754231246107558e+18,8.442580417818968e+17,1.1208354017028033e+19,2.9926176984179948e+16,8.442270166046518e+17,8.951740257600433e+18,6.039712146200127e+17,3.120333854503364e+18,31025177244866.88,2.2566137594275753e+18,-6965642960139.857
14532179.175119005,3.7640755233258184e+18,8.447314458004125e+17,1.1232886792553642e+19,2.9926731146864376e+16,8.447003889280964e+17,8.965187987028194e+18,6.051241708575939e+17,3.1290246213213793e+18,31056872316110.266,2.267698805525468e+18,-6966152105682.023
14629196.408903878,3.772986191377393e+18,8.451578613354934e+17,1.125507289412349e+19,2.992723012961791e+16,8.451267758571675e+17,8.977331427699532e+18,6.061670312704707e+17,3.136891929977354e+18,31085478326690.242,2.277741466423969e+18,-6967296415071.205
14735915.366067238,3.7827412043898225e+18,8.456091646442582e+17,1.1279254219474147e+19,2.9927770375700604e+16,8.45578048303856e+17,8.9905082506511e+18,6.073077615323803e+17,3.1455056724817254e+18,31116340401542.766,2.2887459688230436e+18,-6969287279119.489
14853306.218946934,3.7934164209157985e+18,8.461024876052415e+17,1.1305711244917303e+19,2.992835779751609e+16,8.460713375659203e+17,9.004909244917856e+18,6.085550197620896e+17,3.1549330433562465e+18,31150039318277.42,2.3008019999994557e+18,-6970444558195.641
14960025.176110294,3.803076447462392e+18,8.465600610375923e+17,1.132972215202813e+19,2.992888893743247e+16,8.465288802447304e+17,9.017999342640869e+18,6.096828324011668e+17,3.1634647261237837e+18,31180792862996.547,2.3117228093872486e+18,-6970816859991.802
15057042.409895167,3.8118214023283656e+18,8.469715181720913e+17,1.1351434417092663e+19,2.992936722592794e+16,8.469403096353038e+17,9.029816918920102e+18,6.107030943617902e+17,3.171188940740658e+18,31208536788287.523,2.321617498172553e+18,-6971956023735.831
15163761.367058527,3.8213962719708636e+18,8.474067818362785e+17,1.1375103335517581e+19,2.992988511086047e+16,8.47375543365969e+17,9.042642430807443e+18,6.118192785070584e+17,3.179647108352984e+18,31238470308270.953,2.3324609047101373e+18,-6973870435533.651
15281152.219938222,3.831875854039858e+18,8.47882524387623e+17,1.1401003433707147e+19,2.9930448345603316e+16,8.478512532283498e+17,9.056661785653163e+18,6.130399027235779e+17,3.1889055029706993e+18,31271159273252.95,2.34434164805399e+18,-6974973789165.032
15387871.177101582,3.8413600593481533e+18,8.483237108594043e+17,1.1424510327646165e+19,2.9930957731998884e+16,8.482924098683192e+17,9.069405710167107e+18,6.141437958919546e+17,3.1972853057242486e+18,31300991083869.97,2.3551046174790953e+18,-6975325442210.56
15484888.410886455,3.84994683905008e+18,8.487204736581217e+17,1.144576985441921e+19,2.9931416536381636e+16,8.486891457502598e+17,9.080912758789075e+18,6.151425542017855e+17,3.204872868311952e+18,31327907861202.027,2.364857095630133e+18,-6976410791385.826
15591607.368049815,3.859349713739208e+18,8.491404286505371e+17,1.1468951155278746e+19,2.993191347645834e+16,8.491090716894093e+17,9.093405509566457e+18,6.162353758399407e+17,3.21318242442284e+18,31356961128032.383,2.3755456457122775e+18,-6978232210025.845
15708998.22092951,3.8696424477866465e+18,8.495995223510298e+17,1.1494321528729862e+19,2.9932454093384852e+16,8.495681336556041e+17,9.107063694762117e+18,6.174306416967571e+17,3.222279351996581e+18,31388695424965.684,2.387257833967733e+18,-6979281063081.56
15815717.17809287,3.878958675675275e+18,8.500252152153196e+17,1.1517348934271674e+19,2.9932943139840376e+16,8.49993797559117e+17,9.119479954664433e+18,6.185117535172294e+17,3.2305139790181914e+18,31417656201623.875,2.397868979607256e+18,-6979613441609.841
15912734.411877744,3.887394295016069e+18,8.504081328143523e+17,1.153817790565122e+19,2.9933383731626936e+16,8.503766890220008e+17,9.13069327001631e+18,6.194900254456504e+17,3.2379708858388045e+18,31443792349585.715,2.407484635634904e+18,-6980645857758.936
16019453.369041104,3.8966327526454e+18,8.50813699867634e+17,1.1560895501475699e+19,2.9933861096771584e+16,8.507822278520547e+17,9.142871342565434e+18,6.20560582694147e+17,3.2461383088544886e+18,31472015579501.98,2.4180241589102444e+18,-6982378480033.682
16136844.2219208,3.9067468119589453e+18,8.512571601784378e+17,1.1585762045269938e+19,2.9934380570791092e+16,8.512256573286075e+17,9.156187951648735e+18,6.217316736600032e+17,3.25508075772816e+18,31502849829694.816,2.4295740936212e+18,-6983376080150.568
16243563.17908416,3.9159023627259034e+18,8.51668308781686e+17,1.1608333344501895e+19,2.993485059737946e+16,8.516367777922737e+17,9.168294287021299e+18,6.227910605116147e+17,3.2631764516169457e+18,31530989411942.547,2.4400390574806124e+18,-6983690603391.618
