t(s),Total retention volume 8,Total retention volume 7,Total retention volume 6,Total solute volume 8,Total solute volume 7,Total solute volume 6,Total 2 volume 8,Total 1 volume 8,Total 1 volume 7,Total 1 volume 6,Flux surface 10: solute
7917953.20536136,3.930195936374361e+19,23.009170501229235,14.50451017439895,6748920247685432.0,23.00756839713994,9.770609877786514,3.3520710372356645e+19,5.774500071139209e+18,0.001602104089345581,4.733900296612419,-1.749535055590802e-06
8719748.525897495,4.155970598588083e+19,145.1358923449197,172.79212589189592,6909411082859061.0,145.12574488528037,111.69469521547063,3.5480784845764088e+19,6.072011729033673e+18,0.010147459639286262,61.09743067642528,-8.428177317679899e-06
9601723.378487246,4.395450397640816e+19,213.2724660395937,321.1327845236802,7070959333474210.0,213.25751893058805,205.33793689984242,3.756208701524713e+19,6.385346001827406e+18,0.014947109005777582,115.79484762383771,-9.60547984854352e-06
10571895.71633597,4.649541730759445e+19,-170.40780871037103,-92.23501925048079,7233521612795712.0,-170.3959642652832,-63.69459135460436,3.9772739004507824e+19,6.715444781473751e+18,-0.011844445087513204,-28.540427895876473,1.5030432038116363e-05
11639085.287969569,4.919213333961059e+19,-1206.1947672247427,-1574.6078277123695,7397055004321758.0,-1206.11039471844,-1013.8783453813476,4.2121423102923555e+19,7.063313181682647e+18,-0.0843725063007768,-560.7294823310211,6.424103874772046e-05
12812993.816766527,5.205500665481959e+19,-1538.9583582175246,-2557.844935767275,7561517338142076.0,-1538.8503475597327,-1627.1192715613474,4.461742043101585e+19,7.430024706465628e+18,-0.10801065779341137,-930.7256642059256,5.391786268060356e-05
14104293.19844318,5.509510583596737e+19,2596.6340304055702,2731.9497377827797,7726867463539229.0,2596.453089209709,1787.6577081601415,4.727065202921925e+19,7.816726939284424e+18,0.1809411958610256,944.2920296226412,-0.0001723828443605667
15524722.518287499,5.832426336076735e+19,13523.869335757876,19816.556836718915,7893065517518867.0,13522.922960542954,12694.056799489132,5.009172247606685e+19,8.224647819182924e+18,0.9463752149421003,7122.500037229805,-0.0005959255303148613
17087194.77011625,6.1755128792697135e+19,20468.864599363398,35221.81179447031,8060073189478392.0,20467.428637905836,22367.822793798725,5.309196613857252e+19,8.655102580934876e+18,1.4359614575727442,12853.989000671609,-0.0005932078880411224
18805914.247127876,6.540122545433274e+19,-9480.727190197471,-4468.451825568281,8227853982804979.0,-9480.07090618639,-3238.796561513263,5.628349615159392e+19,9.109501448755936e+18,-0.6562840110505931,-1229.6552640550224,0.0009893935437959005
20000000.0,6.7878017689742475e+19,-58367.07732969276,-78646.31978055116,8337701492778086.0,-58362.99938031509,-50692.68466194051,5.84525547640441e+19,9.417125224206035e+18,-4.077949377661462,-27953.63511861054,0.0030018362596280785
