t(s),Total retention volume 8,Total retention volume 7,Total retention volume 6,Total solute volume 8,Total solute volume 7,Total solute volume 6,Total 1 volume 8,Total 2 volume 8,Total 3 volume 7,Total 4 volume 6,Flux surface 10: solute
2069650.5671840657,4.764890517258844e+18,3044149055243835.0,4119524896519470.5,3.7988840186982296e+16,3044065099879463.0,4016773828076527.5,8.997759886742963e+17,3.827125688397527e+18,83955364363.6868,102751068442928.1,-131255661.5431446
2277615.6239024727,4.987006978790347e+18,3071108649919796.5,4158419406491890.5,3.80980214986108e+16,3071023757979851.0,4053100694959455.5,9.337453459274957e+17,4.0151636113642235e+18,84891939940.44545,105318711532435.14,-129231056.4364787
2506377.18629272,5.219600833112701e+18,3097090842020133.0,4195926293126646.0,3.820308175260007e+16,3097005038695914.0,4088040037210219.5,9.689464722741967e+17,4.2124512790858767e+18,85803324214.52287,107886255916420.34,-127388768.78291722
2758014.904921992,5.463233185018775e+18,3122147107543980.0,4232121545582276.5,3.830422772065221e+16,3122060416822805.5,4121667974214017.5,1.0054364367893797e+18,4.419492520508719e+18,86690721171.17316,110453571368259.11,-125707226.57173154
3034816.3954141918,5.718493445023512e+18,3146324843689799.0,4267074923354620.0,3.840165181736716e+16,3146237288449410.0,4154054434620385.0,1.0432746390161032e+18,4.636817154189972e+18,87555240388.30728,113020488734236.94,-124167785.14848608
3339298.034955611,5.986000945700088e+18,3169667835110898.5,4300850697583980.0,3.849553358322284e+16,3169579437202957.5,4185263885890256.0,1.0825229572832673e+18,4.864982454833544e+18,88397907939.84604,115586811693728.1,-122754269.2417835
3674227.838451172,6.266406622221105e+18,3192216648921836.5,4333508277171500.0,3.858604095731312e+16,3192127429246264.0,4215355950638808.5,1.1232459005676204e+18,5.104574680696127e+18,89219675578.51083,118152326532688.47,-121452600.01060675
4042650.6222962895,6.560394762599694e+18,3214008971682023.0,4365102739709761.5,3.8673331374951496e+16,3213918950253489.0,4244385929535574.0,1.165510764791687e+18,5.356210666432977e+18,90021428532.9644,120716810174190.39,-120250489.25488558
4447915.684525919,6.868684833033984e+18,3235079899226872.5,4395685284081270.5,3.8757552719374776e+16,3234989095234671.0,4272405247324716.0,1.209387794413662e+18,5.620539485900895e+18,90803992198.16856,123280036756542.08,-119137186.85422884
4893707.252978511,7.192033383644404e+18,3255462188076977.0,4425303618756452.5,3.8838844151552136e+16,3255370619939034.0,4299461835687971.5,1.2549503501290527e+18,5.898244189363745e+18,91568137942.98773,125841783068477.81,-118103270.57867034
5384077.978276363,7.531236039798598e+18,3275186475293639.0,4454002297332822.5,3.8917336837704056e+16,3275094160705424.5,4325600464195404.0,1.3022750834759206e+18,6.190043619485014e+18,92314588208.36174,128401833137418.17,-117140469.80944476
5923485.7761039995,7.887129584163037e+18,3294281472094251.5,4481823010687720.5,3.899315459053629e+16,3294188428073222.0,4350863028463133.5,1.3514421191182144e+18,6.496694310454302e+18,93044021024.99837,130959982224588.36,-116241516.56669992
6516834.3537144,8.260594134583372e+18,3312774135292974.5,4508804843266078.0,3.906641443731566e+16,3312680378218929.0,4375288802844803.5,1.4025352455752084e+18,6.818992474570798e+18,93757074043.10184,133516040421257.97,-115400018.67859359
7169517.789085841,8.652555422901112e+18,3330689819677289.5,4534984499494106.0,3.913722712563086e+16,3330595365329142.5,4398914663515393.0,1.455642115167011e+18,7.157776080608522e+18,94454348139.00816,136069835978704.25,-114610351.03961377
7887469.567994425,9.063987179820597e+18,3348052413736546.0,4560396505096364.0,3.920569757585975e+16,3347957277325905.5,4421775286641546.0,1.5108544539531932e+18,7.513927028291413e+18,95136410644.6904,138621218454819.33,-113867561.76310298
8677216.524793869,9.49591363095529e+18,3364884460683113.0,4585073387169623.0,3.927192528786407e+16,3364788656884880.5,4443903325438647.5,1.5682682824527137e+18,7.888373423214597e+18,95803798234.99474,141170061730970.22,-113167290.69575585
9545938.177273257,9.949412109203798e+18,3381207266401794.5,4609045836182572.0,3.933600470821771e+16,3381110809382289.0,4465329569238937.0,1.627984147944853e+18,8.28209195655077e+18,96457019502.7198,143716266943645.56,-112505698.272399
10501531.995000582,1.0425615788612706e+19,3397040995783947.0,4632342852551631.0,3.939802556321709e+16,3396943899226704.0,4486083087173507.5,1.6901073691655434e+18,8.6961103938841e+18,97096557251.33015,146259765378123.62,-111879403.08838663
11552685.194500642,1.0925716544905595e+19,3412404758802273.5,4654991880011435.0,3.9458073162036984e+16,3412307035931731.5,4506191358639674.0,1.7547482942312594e+18,9.131510177512169e+18,97722870537.18393,148800521371760.75,-111285426.87963592
12708953.713950707,1.1450967947879764e+19,3427316687621612.0,4677018927585307.0,3.9516228673651e+16,3427218351225105.5,4525680392327391.0,1.822022572646525e+18,9.589429146559767e+18,98336396495.61745,151338535257914.97,-110721145.85265614
13980849.085345779,1.2002688390935437e+19,3441794005982872.0,4698448681526124.0,3.9572569380499976e+16,3441695068430890.5,4544574835187773.0,1.8920514422861809e+18,1.007106437926877e+19,98937551986.27574,153873846338360.9,-110184247.50903147
15379933.993880358,1.2582264363065436e+19,3455853092012543.5,4719304608138744.0,3.962716891140803e+16,3455753565277451.0,4562898072336642.0,1.9649620322909908e+18,1.05776751618629e+19,99526735091.40276,156406535802110.56,-109672692.27535042
16918927.393268395,1.3191153868785031e+19,3469509535478226.0,4739609047949106.0,3.968009745584331e+16,3469409431151730.0,4580672318526466.0,2.040887682880441e+18,1.1110586088448844e+19,100104326495.64783,158936729422649.47,-109184679.3804527
18611820.132595237,1.3830890001640083e+19,3482778190324747.5,4759383301313370.0,3.973142196135079e+16,3482677519633982.5,4597918701529875.0,2.1199682831712095e+18,1.1671190296507542e+19,100670690767.41687,161464599783492.03,-108718616.52638596
20000000.0,1.4337385941178763e+19,3492672130817886.0,4774155225384626.0,3.9769621453415736e+16,3492571034748660.5,4610764472035557.0,2.1821938024781148e+18,1.2115422517247334e+19,101096069218.89719,163390753349069.34,-108375899.4399457
